_id,ine,equipe,cnes,usf,endereco,especialidade,consultas,tipo,procedimentos,atencao,periodo
65,1601849,Eduardo Campos II,7946651,US 401 USF UPINHA 24H GOVERNADOR EDUARDO CAMPOS,"Rua Itabira,S/N,Bomba do Hemeterio,CEP:52111-081","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4205,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6716,Atenção Básica,Janeiro a Dezembro 2023
66,1601873,Eduardo Campos III,7946651,US 401 USF UPINHA 24H GOVERNADOR EDUARDO CAMPOS,"Rua Itabira,S/N,Bomba do Hemeterio,CEP:52111-081","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",5574,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7123,Atenção Básica,Janeiro a Dezembro 2023
67,2344122,Eduardo Campos IV,7946651,US 401 USF UPINHA 24H GOVERNADOR EDUARDO CAMPOS,"Rua Itabira,S/N,Bomba do Hemeterio,CEP:52111-081","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",1027,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2236,Atenção Básica,Janeiro a Dezembro 2023
68,153656,Chie I,7992955,US 403 UPINHA DIA CHIE,"AV AGAMENON MAGALHAES,S/N, CAMPO GRANDE, CEP: 52031-330","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2886,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3943,Atenção Básica,Janeiro a Dezembro 2023
69,154407,Chie II,7992955,US 403 UPINHA DIA CHIE,"AV AGAMENON MAGALHAES,S/N, CAMPO GRANDE, CEP: 52031-330","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2880,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4667,Atenção Básica,Janeiro a Dezembro 2023
70,153451,Apipucos,2127,US 216 PSF APIPUCOS,"RUA CORONEL JOAO BATISTA DO REGO BARROS,56,MACAXEIRA/APIPUCOS,CEP:52071-390","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4018,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6257,Atenção Básica,Janeiro a Dezembro 2023
71,153745,Santana I,20567,US 182 USF UPINHA PADRE JOSÉ EDWALDO GOMES,"RUA ENGENHEIRO JAIR FURTADO MEIRELES,321,POCO DA PANELA,CEP:52061-360","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2673,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5341,Atenção Básica,Janeiro a Dezembro 2023
72,153524,Poço da Panela,20567,US 182 USF UPINHA PADRE JOSÉ EDWALDO GOMES,"RUA ENGENHEIRO JAIR FURTADO MEIRELES,321,POCO DA PANELA,CEP:52061-360","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",5723,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7107,Atenção Básica,Janeiro a Dezembro 2023
73,154202,Sítio São Braz,26212,US 259 PSF SITIO SAO BRAZ,"RUA DO SITIO SAO BRAS,60,SITIO DOS PINTOS,CEP:52171-170","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4465,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7679,Atenção Básica,Janeiro a Dezembro 2023
74,154210,Córrego da Fortuna,26220,US 260 PSF CORREGO DA FORTUNA,"AV PRF CLAUDIO SELVA,1030,DOIS IRMAOS,CEP:52071-500","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",5239,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7006,Atenção Básica,Janeiro a Dezembro 2023
75,154431,Sítio dos Pintos I,28053,US 258 PSF SITIO DOS PINTOS,"RUA PREF AGOSTINHO NUNES MACHADO,S/N,SITIO DOS PINTOS,CEP:52171-090","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3675,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4133,Atenção Básica,Janeiro a Dezembro 2023
76,155721,União das Vilas,5139155,US 336 PSF UNIAO DAS VILAS,"AV AGAMENON MAGALHAES,  2901,ESPINHEIRO,CEP:52020-000","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2173,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4964,Atenção Básica,Janeiro a Dezembro 2023
77,2172305,Alto do Mandu I,2011,US 171 USF JOAQUIM COSTA CARVALHO,"Rua Siriji, S/N,ALTO DO MANDU, CEP:52130-110","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3515,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7079,Atenção Básica,Janeiro a Dezembro 2023
78,2172313,Alto do Mandu II,2011,US 171 USF JOAQUIM COSTA CARVALHO,"Rua Siriji, S/N,ALTO DO MANDU, CEP:52130-110","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",1711,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3195,Atenção Básica,Janeiro a Dezembro 2023
79,153311,Vila União / Santa Marta,1511,US 184 PSF VILA UNIAO,"RUA NOVA ALIANCA,s/N,IPUTINGA, CEP:50680-280","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",5623,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7452,Atenção Básica,Janeiro a Dezembro 2023
80,153338,Vila União,1511,US 184 PSF VILA UNIAO,"RUA NOVA ALIANCA,s/N,IPUTINGA, CEP:50680-280","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4791,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7618,Atenção Básica,Janeiro a Dezembro 2023
81,153303,Vila União / Airton Sena,1511,US 184 PSF VILA UNIAO,"RUA NOVA ALIANCA,s/N,IPUTINGA, CEP:50680-280","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4147,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7833,Atenção Básica,Janeiro a Dezembro 2023
82,153281,Vila União / Barbalho,1511,US 184 PSF VILA UNIAO,"RUA NOVA ALIANCA,s/N,IPUTINGA, CEP:50680-280","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3871,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5001,Atenção Básica,Janeiro a Dezembro 2023
83,153818,Abençoada por Deus,22306,US 225 PSF SKYLAB II,"RUA ITAPIRANGA,791,IPUTINGA,             CEP:50680-210","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3247,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6815,Atenção Básica,Janeiro a Dezembro 2023
84,153796,Skylab I,22306,US 225 PSF SKYLAB II,"RUA ITAPIRANGA,791,IPUTINGA,             CEP:50680-210","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",1654,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4234,Atenção Básica,Janeiro a Dezembro 2023
85,153788,Skylab II,22306,US 225 PSF SKYLAB II,"RUA ITAPIRANGA,791,IPUTINGA,             CEP:50680-210","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2639,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6073,Atenção Básica,Janeiro a Dezembro 2023
86,153826,Barreiras I,22314,US 248 PSF BARREIRAS,"RUA AGUA CLARA,145,VARZEA,               CEP:50980-160","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3102,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5917,Atenção Básica,Janeiro a Dezembro 2023
87,153842,Vietnã I,22322,US 233 PSF VIETNA,"RUA VINTE E UM DE ABRIL,3677,         TORROES,CEP:50761-120","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3034,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5152,Atenção Básica,Janeiro a Dezembro 2023
88,153834,Vietnã II,22322,US 233 PSF VIETNA,"RUA VINTE E UM DE ABRIL,3677,         TORROES,CEP:50761-120","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2097,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3241,Atenção Básica,Janeiro a Dezembro 2023
89,153869,Cosirof I,22330,US 234 PSF RODA DE FOGO COSIROF,RUA EDVALDO MARANHAO FERREIRA,,,,,,
90,"135, Q 55 L 12516 TORROES,CEP:50660-390","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2677,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3325,Atenção Básica,Janeiro a Dezembro 2023,,,,
91,153850,Cosirof II,22330,US 234 PSF RODA DE FOGO COSIROF,RUA EDVALDO MARANHAO FERREIRA,,,,,,
92,"135, Q 55 L 12516 TORROES,CEP:50660-390","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4240,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5938,Atenção Básica,Janeiro a Dezembro 2023,,,,
93,153877,Sinos,22349,US 235 PSF RODA DE FOGO SINOS,"RUADOSSINOS,35,TORROES,CEP:50650-440","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4045,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5885,Atenção Básica,Janeiro a Dezembro 2023
94,153885,Macae I,22357,US 236 PSF RODA DE FOGO MACAE,"RUAMACAE,S/N,TORROES,CEP:50660-150","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",688,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1106,Atenção Básica,Janeiro a Dezembro 2023
95,153893,Sítio das Palmeiras I,22365,US 237 PSF SITIO DAS PALMEIRAS,"RUA FELIXLANDIA,176,CORDEIRO,           CEP:50721-555","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",1706,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3413,Atenção Básica,Janeiro a Dezembro 2023
96,153907,Sítio das Palmeiras II,22365,US 237 PSF SITIO DAS PALMEIRAS,"RUA FELIXLANDIA,176,CORDEIRO,           CEP:50721-555","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3887,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7631,Atenção Básica,Janeiro a Dezembro 2023
97,153923,Carangueijo I,22373,US 224 PSF CARANGUEIJO,"RUA TABAIARES,297,ILHA DO RETIRO,    CEP:50750-230","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3477,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4105,Atenção Básica,Janeiro a Dezembro 2023
98,153915,Carangueijo II,22373,US 224 PSF CARANGUEIJO,"RUA TABAIARES,297,ILHA DO RETIRO,    CEP:50750-230","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3578,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5993,Atenção Básica,Janeiro a Dezembro 2023
99,153931,Rosa Selvagem I,22381,US 247 PSF ROSA SELVAGEM,"RUA PRF OTAVIO TAVARES,30,VARZEA,   CEP:50970-150","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",1920,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3536,Atenção Básica,Janeiro a Dezembro 2023
100,153958,Rosa Selvagem II,22381,US 247 PSF ROSA SELVAGEM,"RUA PRF OTAVIO TAVARES,30,VARZEA,   CEP:50970-150","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",773,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2253,Atenção Básica,Janeiro a Dezembro 2023
101,154121,Engenho do Meio I,24503,US 252 PSF ENGENHO DO MEIO,"RUA JOSE DOS SANTOS,312,ENGENHO DO MEIO,CEP:50730-040","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2627,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5308,Atenção Básica,Janeiro a Dezembro 2023
102,154148,Engenho do Meio II,24503,US 252 PSF ENGENHO DO MEIO,"RUA JOSE DOS SANTOS,312,ENGENHO DO MEIO,CEP:50730-040","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2894,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5483,Atenção Básica,Janeiro a Dezembro 2023
103,154164,Brasilit I,24511,US 254 PSF BRASILIT,"RUA EMILIANO BRAGA,105,VARZEA,       CEP:50740-040","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2057,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3753,Atenção Básica,Janeiro a Dezembro 2023
104,154156,Brasilit II,24511,US 254 PSF BRASILIT,"RUA EMILIANO BRAGA,105,VARZEA,       CEP:50740-040","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2800,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3211,Atenção Básica,Janeiro a Dezembro 2023
105,154172,Vila Arraes I,24538,US 255 USF UPINHA 24H VILA ARRAES,"AV AFONSO OLINDENSE,S/N,VARZEA,     CEP:50810-900","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3605,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4105,Atenção Básica,Janeiro a Dezembro 2023
106,154180,Vila Arraes II,24538,US 255 USF UPINHA 24H VILA ARRAES,"AV AFONSO OLINDENSE,S/N,VARZEA,     CEP:50810-900","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",5520,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",7739,Atenção Básica,Janeiro a Dezembro 2023
107,1710583,Vila Arraes III,24538,US 255 USF UPINHA 24H VILA ARRAES,"AV AFONSO OLINDENSE,S/N,VARZEA,     CEP:50810-900","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2474,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4256,Atenção Básica,Janeiro a Dezembro 2023
108,154598,Sítio Cardoso / Mangueira da Torre,28975,US 280 PSF SITIO CARDOSO,"RUA PADRE LANDIM,342,MADALENA,     CEP:50710-485","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",1918,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3147,Atenção Básica,Janeiro a Dezembro 2023
109,154601,Sítio Cardoso I,28975,US 280 PSF SITIO CARDOSO,"RUA PADRE LANDIM,342,MADALENA,     CEP:50710-485","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",2907,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6090,Atenção Básica,Janeiro a Dezembro 2023
110,155144,Cosme e Damião I,3153487,US 295 PSF COSME E DAMIAO,"RUA TOMAZ FERREIRA,07,VARZEA,           CEP:50960-530","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3931,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",5414,Atenção Básica,Janeiro a Dezembro 2023
111,155403,Cordeiro II,9069569,US 442 USF UPINHA DIA SANTA LUZIA EMOCY KRAUSE,"RUA LAGOA DO RANCHO,S/N,TORRE,         CEP:50620-510","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",4390,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",6443,Atenção Básica,Janeiro a Dezembro 2023
112,155411,Santa Luzia I,9069569,US 442 USF UPINHA DIA SANTA LUZIA EMOCY KRAUSE,"RUA LAGOA DO RANCHO,S/N,TORRE,         CEP:50620-510","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",3009,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4864,Atenção Básica,Janeiro a Dezembro 2023
113,155381,Santo Luzia II,9069569,US 442 USF UPINHA DIA SANTA LUZIA EMOCY KRAUSE,"RUA LAGOA DO RANCHO,S/N,TORRE,         CEP:50620-510","Médico(a), Enfermeiro(a) e Técnico(a)de Enfermagem",1757,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",4198,Atenção Básica,Janeiro a Dezembro 2023
